"Year","Country_of_origin","Country of asylum","Refugees",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
1982,Guatemala,-,36490,0,0,0,0,0,0,,0
1982,Guinea,-,50,0,0,0,0,0,0,,0
1982,Haiti,-,5000,0,0,0,0,0,0,,0
1982,Hungary,-,728,0,0,0,0,0,0,,0
1982,Indonesia,-,2200,0,0,0,0,0,0,,0
1982,"Iran (Islamic Rep. of)",-,2480,0,110,0,0,0,0,,0
1982,Iraq,-,103766,0,0,0,0,0,0,,0
1982,"Lao People's Dem. Rep.",-,80588,0,1070,0,0,0,0,,0
1982,Libya,-,259,0,0,0,0,0,0,,0
1982,Lebanon,-,12590,0,9740,0,0,0,0,,0
1982,Malawi,-,240,0,0,0,0,0,0,,0
1982,Mozambique,-,20200,0,0,0,0,0,0,,0
1982,Namibia,-,75170,0,0,0,0,0,0,,0
1982,Nicaragua,-,18970,0,0,0,0,0,0,,0
1982,Philippines,-,90000,0,0,0,0,0,0,,0
1982,Poland,-,775,0,0,0,0,0,0,,0
1982,Romania,-,1157,0,0,0,0,0,0,,0
1982,"South Africa",-,28430,0,80,0,0,0,0,,0
1982,"Russian Federation",-,11569,0,0,0,0,0,0,,0
1982,Rwanda,-,327950,0,160,0,0,0,0,,0
1982,"El Salvador",-,242400,0,320,0,0,0,0,,0
1982,"Serbia and Kosovo: S/RES/1244 (1999)",-,177,0,0,0,0,0,0,,0
1982,Somalia,-,118,0,0,0,0,0,0,,0
1982,Spain,-,50,0,0,0,0,0,0,,0
1982,"Viet Nam",-,325343,0,0,0,0,0,0,,0
1982,Sudan,-,5350,0,0,0,0,0,0,,0
1982,"Syrian Arab Rep.",-,505,0,6000,0,0,0,0,,0
1982,"United Rep. of Tanzania",-,500,0,0,0,0,0,0,,0
1982,Türkiye,-,300,0,80,0,0,0,0,,0
1982,Uganda,-,271285,0,126000,0,0,0,0,,0
1982,Uruguay,-,525,0,0,0,0,0,0,,0
1982,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1982,Zambia,-,1200,0,600,0,0,0,0,,0
1982,Stateless,-,32,0,0,0,0,0,0,,0
1982,Tibetan,-,9800,0,0,0,0,0,0,,0
1982,"Unknown ",-,1722228,0,3560,0,0,0,0,,0
1983,Afghanistan,-,4712735,0,430,0,0,0,0,,0
1983,Albania,-,1610,0,0,0,0,0,0,,0
1983,Algeria,-,5,0,0,0,0,0,0,,0
1983,Angola,-,298110,0,0,0,0,0,0,,0
1983,Egypt,-,6,0,0,0,0,0,0,,0
1983,Argentina,-,42,0,150,0,0,0,0,,0
1983,Armenia,-,333,0,0,0,0,0,0,,0
1983,Burundi,-,176550,0,130,0,0,0,0,,0
1983,"Bolivia (Plurinational State of)",-,0,0,1850,0,0,0,0,,0
1983,Brazil,-,5,0,0,0,0,0,0,,0
1983,Bulgaria,-,227,0,0,0,0,0,0,,0
1983,Cambodia,-,91115,0,2240,0,0,0,0,,0
1983,Chad,-,16745,0,60,0,0,0,0,,0
1983,China,-,24,0,0,0,0,0,0,,0
1983,Chile,-,1794,0,0,0,0,0,0,,0
1983,Congo,-,6,0,0,0,0,0,0,,0
1983,"Dem. Rep. of the Congo",-,101571,0,4660,0,0,0,0,,0
1983,Cuba,-,925,0,0,0,0,0,0,,0
1983,Czechia,-,421,0,0,0,0,0,0,,0
1983,Eritrea,-,1385,0,0,0,0,0,0,,0
1983,Ethiopia,-,1351917,0,82460,0,0,0,0,,0
1983,Palestinian,-,9110,0,0,0,0,0,0,,0
1983,Ghana,-,1958,0,0,0,0,0,0,,0
1983,Guinea-Bissau,-,5000,0,0,0,0,0,0,,0
1983,Greece,-,280,0,0,0,0,0,0,,0
1983,Guatemala,-,41800,0,0,0,0,0,0,,0
1983,Haiti,-,5230,0,0,0,0,0,0,,0
1983,Hungary,-,607,0,0,0,0,0,0,,0
1983,Indonesia,-,1230,0,850,0,0,0,0,,0
1983,"Iran (Islamic Rep. of)",-,5577,0,460,0,0,0,0,,0
1983,Iraq,-,103721,0,0,0,0,0,0,,0
1983,"Lao People's Dem. Rep.",-,85043,0,595,0,0,0,0,,0
1983,Libya,-,275,0,0,0,0,0,0,,0
1983,Lebanon,-,27270,0,0,0,0,0,0,,0
1983,Malawi,-,440,0,0,0,0,0,0,,0
1983,Mozambique,-,50200,0,0,0,0,0,0,,0
1983,Namibia,-,75110,0,0,0,0,0,0,,0
1983,Nicaragua,-,23520,0,0,0,0,0,0,,0
1983,Philippines,-,100000,0,0,0,0,0,0,,0
1983,Poland,-,761,0,0,0,0,0,0,,0
1983,Romania,-,1211,0,0,0,0,0,0,,0
1983,"South Africa",-,34520,0,90,0,0,0,0,,0
1983,"Russian Federation",-,11574,0,0,0,0,0,0,,0
1983,Rwanda,-,321760,0,0,0,0,0,0,,0
1983,"El Salvador",-,244600,0,500,0,0,0,0,,0
1983,"Serbia and Kosovo: S/RES/1244 (1999)",-,157,0,0,0,0,0,0,,0
1983,Somalia,-,39,0,0,0,0,0,0,,0
1983,Spain,-,600,0,0,0,0,0,0,,0
1983,"Viet Nam",-,328399,0,0,0,0,0,0,,0
1983,Sudan,-,31000,0,0,0,0,0,0,,0
1983,"Syrian Arab Rep.",-,526,0,0,0,0,0,0,,0
1983,"United Rep. of Tanzania",-,500,0,0,0,0,0,0,,0
1983,Tunisia,-,5,0,0,0,0,0,0,,0
1983,Türkiye,-,540,0,0,0,0,0,0,,0
1983,Uganda,-,315346,0,6240,0,0,0,0,,0
1983,Uruguay,-,25,0,1960,0,0,0,0,,0
1983,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1983,Zambia,-,1200,0,0,0,0,0,0,,0
1983,Zimbabwe,-,3200,0,0,0,0,0,0,,0
1983,Stateless,-,32,0,0,0,0,0,0,,0
1983,Tibetan,-,10800,0,0,0,0,0,0,,0
1983,"Unknown ",-,1857092,0,470,0,0,0,0,,0
1984,Afghanistan,-,4417651,0,1220,0,0,0,0,,0
1984,Albania,-,1576,0,0,0,0,0,0,,0
1984,Algeria,-,5,0,0,0,0,0,0,,0
1984,Angola,-,357821,0,1870,0,0,0,0,,0
1984,Egypt,-,6,0,0,0,0,0,0,,0
1984,Argentina,-,42,0,2230,0,0,0,0,,0
1984,Armenia,-,333,0,0,0,0,0,0,,0
1984,Burundi,-,182910,0,50,0,0,0,0,,0
1984,"Burkina Faso",-,50,0,0,0,0,0,0,,0
1984,Brazil,-,5,0,0,0,0,0,0,,0
1984,Bulgaria,-,183,0,0,0,0,0,0,,0
1984,Cambodia,-,72468,0,0,0,0,0,0,,0
1984,Chad,-,181346,0,5210,0,0,0,0,,0
1984,China,-,24,0,0,0,0,0,0,,0
1984,Chile,-,1552,0,110,0,0,0,0,,0
1984,Congo,-,6,0,0,0,0,0,0,,0
1984,"Dem. Rep. of the Congo",-,94512,0,7840,0,0,0,0,,0
1984,Cuba,-,1356,0,0,0,0,0,0,,0
1984,Czechia,-,456,0,0,0,0,0,0,,0
1984,Eritrea,-,1385,0,0,0,0,0,0,,0
1984,Ethiopia,-,1546134,0,286600,0,0,0,0,,0
1984,Ghana,-,2202,0,0,0,0,0,0,,0
1984,Guinea-Bissau,-,5010,0,0,0,0,0,0,,0
1984,Greece,-,260,0,0,0,0,0,0,,0
1984,Guatemala,-,47880,0,0,0,0,0,0,,0
1984,Guinea,-,70,0,0,0,0,0,0,,0
1984,Haiti,-,5440,0,0,0,0,0,0,,0
1984,Hungary,-,430,0,0,0,0,0,0,,0
1984,Indonesia,-,11020,0,110,0,0,0,0,,0
1984,"Iran (Islamic Rep. of)",-,5244,0,270,0,0,0,0,,0
1984,Iraq,-,101724,0,0,0,0,0,0,,0
1984,Jordan,-,5,0,0,0,0,0,0,,0
1984,"Lao People's Dem. Rep.",-,86673,0,203,0,0,0,0,,0
1984,Libya,-,291,0,0,0,0,0,0,,0
1984,Lebanon,-,30060,0,0,0,0,0,0,,0
1984,Malawi,-,440,0,0,0,0,0,0,,0
1984,Mozambique,-,51200,0,0,0,0,0,0,,0
1984,Namibia,-,77550,0,0,0,0,0,0,,0
1984,Nicaragua,-,35020,0,0,0,0,0,0,,0
1984,Philippines,-,100000,0,0,0,0,0,0,,0
1984,Poland,-,994,0,0,0,0,0,0,,0
1984,Romania,-,962,0,0,0,0,0,0,,0
1984,"South Africa",-,38560,0,0,0,0,0,0,,0
1984,"Russian Federation",-,11577,0,0,0,0,0,0,,0
1984,Rwanda,-,357110,0,0,0,0,0,0,,0
1984,"El Salvador",-,243000,0,2410,0,0,0,0,,0
1984,"Serbia and Kosovo: S/RES/1244 (1999)",-,91,0,0,0,0,0,0,,0
1984,Somalia,-,639,0,0,0,0,0,0,,0
1984,Spain,-,60,0,0,0,0,0,0,,0
1984,"Viet Nam",-,328095,0,0,0,0,0,0,,0
1984,Sudan,-,180060,0,0,0,0,0,0,,0
1984,"Syrian Arab Rep.",-,529,0,0,0,0,0,0,,0
1984,"United Rep. of Tanzania",-,500,0,0,0,0,0,0,,0
1984,Tunisia,-,6,0,0,0,0,0,0,,0
1984,Türkiye,-,1040,0,0,0,0,0,0,,0
1984,Uganda,-,293991,0,58500,0,0,0,0,,0
1984,Uruguay,-,165,0,100,0,0,0,0,,0
1984,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1984,Zimbabwe,-,3760,0,0,0,0,0,0,,0
1984,Stateless,-,1132,0,0,0,0,0,0,,0
1984,Tibetan,-,11800,0,0,0,0,0,0,,0
1984,"Unknown ",-,1668896,0,1030,0,0,0,0,,0
1985,Afghanistan,-,4653193,0,1150,0,0,0,0,,0
1985,Albania,-,1587,0,0,0,0,0,0,,0
1985,Algeria,-,5,0,0,0,0,0,0,,0
1985,Angola,-,317392,0,630,0,0,0,0,,0
1985,Egypt,-,7,0,0,0,0,0,0,,0
1985,Argentina,-,51,0,50,0,0,0,0,,0
1985,Armenia,-,333,0,0,0,0,0,0,,0
1985,Burundi,-,199810,0,0,0,0,0,0,,0
1985,"Burkina Faso",-,90,0,0,0,0,0,0,,0
1985,Brazil,-,5,0,0,0,0,0,0,,0
1985,Bulgaria,-,190,0,0,0,0,0,0,,0
1985,Cambodia,-,67518,0,75680,0,0,0,0,,0
1985,Chad,-,212158,0,89450,0,0,0,0,,0
1985,China,-,124,0,0,0,0,0,0,,0
1985,Chile,-,2181,0,240,0,0,0,0,,0
1985,Congo,-,6,0,0,0,0,0,0,,0
1985,"Dem. Rep. of the Congo",-,86418,0,2530,0,0,0,0,,0
1985,Colombia,-,60,0,0,0,0,0,0,,0
1985,Cuba,-,1876,0,0,0,0,0,0,,0
1985,Czechia,-,981,0,0,0,0,0,0,,0
1985,Eritrea,-,1385,0,0,0,0,0,0,,0
1985,Ethiopia,-,1749309,0,116320,0,0,0,0,,0
1985,Palestinian,-,31640,0,0,0,0,0,0,,0
1985,Ghana,-,3195,0,0,0,0,0,0,,0
1985,Guinea-Bissau,-,5350,0,0,0,0,0,0,,0
1985,Guatemala,-,52890,0,0,0,0,0,0,,0
1985,Haiti,-,6100,0,0,0,0,0,0,,0
1985,Hungary,-,435,0,0,0,0,0,0,,0
1985,Indonesia,-,11800,0,70,0,0,0,0,,0
1985,"Iran (Islamic Rep. of)",-,88245,0,2800,0,0,0,0,,0
1985,Iraq,-,401503,0,90,0,0,0,0,,0
1985,Jordan,-,105,0,0,0,0,0,0,,0
1985,"Lao People's Dem. Rep.",-,99303,0,235,0,0,0,0,,0
1985,Libya,-,327,0,0,0,0,0,0,,0
1985,Lebanon,-,33140,0,1000,0,0,0,0,,0
1985,"Sri Lanka",-,160,0,0,0,0,0,0,,0
1985,Malawi,-,450,0,0,0,0,0,0,,0
1985,Mozambique,-,72250,0,0,0,0,0,0,,0
1985,Namibia,-,76916,0,0,0,0,0,0,,0
1985,Nicaragua,-,52650,0,0,0,0,0,0,,0
1985,Philippines,-,90000,0,0,0,0,0,0,,0
1985,Poland,-,1655,0,0,0,0,0,0,,0
1985,Romania,-,2201,0,200,0,0,0,0,,0
1985,"South Africa",-,38110,0,0,0,0,0,0,,0
1985,"Russian Federation",-,11582,0,0,0,0,0,0,,0
1985,Rwanda,-,376520,0,2430,0,0,0,0,,0
1985,"El Salvador",-,180605,0,620,0,0,0,0,,0
1985,"Serbia and Kosovo: S/RES/1244 (1999)",-,91,0,0,0,0,0,0,,0
1985,Somalia,-,1830,0,0,0,0,0,0,,0
1985,Spain,-,60,0,0,0,0,0,0,,0
1985,"Viet Nam",-,326617,0,2110,0,0,0,0,,0
1985,"Sao Tome and Principe",-,50,0,0,0,0,0,0,,0
1985,Sudan,-,180855,0,400,0,0,0,0,,0
1985,"Syrian Arab Rep.",-,2599,0,0,0,0,0,0,,0
1985,Togo,-,5,0,0,0,0,0,0,,0
1985,Tunisia,-,6,0,0,0,0,0,0,,0
1985,Türkiye,-,810,0,310,0,0,0,0,,0
1985,Uganda,-,306060,0,56210,0,0,0,0,,0
1985,Uruguay,-,537,0,1300,0,0,0,0,,0
1985,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1985,Zimbabwe,-,4250,0,0,0,0,0,0,,0
1985,Stateless,-,45534,0,0,0,0,0,0,,0
1985,Tibetan,-,12800,0,0,0,0,0,0,,0
1985,"Unknown ",-,1885131,0,39820,0,0,0,0,,0
1986,Afghanistan,-,5094283,0,1170,0,0,0,0,,0
1986,Albania,-,90,0,0,0,0,0,0,,0
1986,Angola,-,355412,0,330,0,0,0,0,,0
1986,Egypt,-,8,0,0,0,0,0,0,,0
1986,Argentina,-,52,0,0,0,0,0,0,,0
1986,Armenia,-,528,0,0,0,0,0,0,,0
1986,Burundi,-,210620,0,0,0,0,0,0,,0
1986,Benin,-,50,0,0,0,0,0,0,,0
1986,"Burkina Faso",-,110,0,0,0,0,0,0,,0
1986,Brazil,-,5,0,0,0,0,0,0,,0
1986,Bulgaria,-,160,0,0,0,0,0,0,,0
1986,Cambodia,-,54848,0,0,0,0,0,0,,0
1986,"Central African Rep.",-,230,0,0,0,0,0,0,,0
1986,Chad,-,170078,0,44150,0,0,0,0,,0
1986,China,-,154,0,0,0,0,0,0,,0
1986,Chile,-,2434,0,70,0,0,0,0,,0
1986,Congo,-,6,0,0,0,0,0,0,,0
1986,"Dem. Rep. of the Congo",-,96619,0,3060,0,0,0,0,,0
1986,Colombia,-,50,0,0,0,0,0,0,,0
1986,Cuba,-,686,0,0,0,0,0,0,,0
1986,Czechia,-,411,0,0,0,0,0,0,,0
1986,Eritrea,-,177,0,0,0,0,0,0,,0
1986,Ethiopia,-,1534548,0,213860,0,0,0,0,,0
1986,Palestinian,-,52705,0,0,0,0,0,0,,0
1986,Ghana,-,2699,0,120,0,0,0,0,,0
1986,Guinea-Bissau,-,5355,0,0,0,0,0,0,,0
1986,Guatemala,-,52800,0,0,0,0,0,0,,0
1986,Guinea,-,50,0,0,0,0,0,0,,0
1986,Haiti,-,5120,0,1020,0,0,0,0,,0
1986,Honduras,-,100,0,0,0,0,0,0,,0
1986,Hungary,-,381,0,0,0,0,0,0,,0
1986,Indonesia,-,11340,0,1130,0,0,0,0,,0
1986,"Iran (Islamic Rep. of)",-,87921,0,280,0,0,0,0,,0
1986,Iraq,-,400745,0,0,0,0,0,0,,0
1986,Jordan,-,5,0,0,0,0,0,0,,0
1986,"Lao People's Dem. Rep.",-,91214,0,2870,0,0,0,0,,0
1986,Libya,-,304,0,0,0,0,0,0,,0
1986,Lebanon,-,630,0,0,0,0,0,0,,0
1986,Lesotho,-,0,0,50,0,0,0,0,,0
1986,"Sri Lanka",-,315,0,0,0,0,0,0,,0
1986,Malawi,-,440,0,0,0,0,0,0,,0
1986,Mozambique,-,193550,0,0,0,0,0,0,,0
1986,Namibia,-,76966,0,0,0,0,0,0,,0
1986,Nicaragua,-,67550,0,0,0,0,0,0,,0
1986,Philippines,-,90000,0,0,0,0,0,0,,0
1986,Poland,-,1102,0,0,0,0,0,0,,0
1986,Romania,-,1024,0,0,0,0,0,0,,0
1986,"South Africa",-,33220,0,0,0,0,0,0,,0
1986,"Russian Federation",-,10226,0,0,0,0,0,0,,0
1986,Rwanda,-,371910,0,0,0,0,0,0,,0
1986,"El Salvador",-,171785,0,270,0,0,0,0,,0
1986,"Serbia and Kosovo: S/RES/1244 (1999)",-,72,0,0,0,0,0,0,,0
1986,Somalia,-,3142,0,0,0,0,0,0,,0
1986,"Viet Nam",-,326668,0,0,0,0,0,0,,0
1986,Sudan,-,132759,0,0,0,0,0,0,,0
1986,"Syrian Arab Rep.",-,534,0,70,0,0,0,0,,0
1986,Togo,-,5,0,0,0,0,0,0,,0
1986,Tunisia,-,6,0,0,0,0,0,0,,0
1986,Türkiye,-,850,0,0,0,0,0,0,,0
1986,Uganda,-,238652,0,57270,0,0,0,0,,0
1986,Uruguay,-,47,0,60,0,0,0,0,,0
1986,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1986,Yemen,-,100000,0,0,0,0,0,0,,0
1986,Zimbabwe,-,3230,0,680,0,0,0,0,,0
1986,Stateless,-,42832,0,0,0,0,0,0,,0
1986,Tibetan,-,13800,0,0,0,0,0,0,,0
1986,"Unknown ",-,2355351,0,600,0,0,0,0,,0
1987,Afghanistan,-,5511740,0,0,0,0,0,0,,0
1987,Albania,-,129,0,0,0,0,0,0,,0
1987,Angola,-,391733,0,420,0,0,0,0,,0
1987,Egypt,-,8,0,0,0,0,0,0,,0
1987,Argentina,-,47,0,0,0,0,0,0,,0
1987,Armenia,-,208,0,0,0,0,0,0,,0
1987,Burundi,-,186910,0,0,0,0,0,0,,0
1987,Benin,-,50,0,0,0,0,0,0,,0
1987,"Burkina Faso",-,50,0,0,0,0,0,0,,0
1987,Bulgaria,-,138,0,0,0,0,0,0,,0
1987,Cambodia,-,48589,0,8000,0,0,0,0,,0
1987,"Central African Rep.",-,160,0,0,0,0,0,0,,0
1987,Chad,-,146858,0,10210,0,0,0,0,,0
1987,China,-,24,0,0,0,0,0,0,,0
1987,Chile,-,1906,0,60,0,0,0,0,,0
1987,"Dem. Rep. of the Congo",-,69428,0,940,0,0,0,0,,0
1987,Colombia,-,50,0,0,0,0,0,0,,0
1987,Cuba,-,836,0,0,0,0,0,0,,0
1987,Czechia,-,385,0,0,0,0,0,0,,0
1987,Eritrea,-,167,0,0,0,0,0,0,,0
1987,Ethiopia,-,1487663,0,59570,0,0,0,0,,0
1987,Palestinian,-,2005,0,0,0,0,0,0,,0
1987,Ghana,-,3916,0,0,0,0,0,0,,0
1987,Guinea-Bissau,-,5000,0,0,0,0,0,0,,0
1987,Guatemala,-,53700,0,140,0,0,0,0,,0
1987,Guinea,-,50,0,0,0,0,0,0,,0
1987,Haiti,-,5080,0,2070,0,0,0,0,,0
1987,Hungary,-,329,0,0,0,0,0,0,,0
1987,Indonesia,-,9680,0,1330,0,0,0,0,,0
1987,"Iran (Islamic Rep. of)",-,10992,0,100,0,0,0,0,,0
1987,Iraq,-,410818,0,0,0,0,0,0,,0
1987,Jordan,-,5,0,0,0,0,0,0,,0
1987,"Lao People's Dem. Rep.",-,78894,0,2640,0,0,0,0,,0
1987,Libya,-,250,0,0,0,0,0,0,,0
1987,"Sri Lanka",-,219,0,0,0,0,0,0,,0
1987,Malawi,-,450,0,0,0,0,0,0,,0
1987,Mozambique,-,635000,0,57460,0,0,0,0,,0
1987,Namibia,-,75726,0,60,0,0,0,0,,0
1987,Nicaragua,-,68540,0,6980,0,0,0,0,,0
1987,Nigeria,-,5,0,0,0,0,0,0,,0
1987,Philippines,-,90000,0,0,0,0,0,0,,0
1987,Poland,-,1475,0,0,0,0,0,0,,0
1987,Romania,-,1890,0,0,0,0,0,0,,0
1987,"South Africa",-,26150,0,0,0,0,0,0,,0
1987,"Russian Federation",-,8683,0,0,0,0,0,0,,0
1987,Rwanda,-,353440,0,0,0,0,0,0,,0
1987,"El Salvador",-,167605,0,5900,0,0,0,0,,0
1987,"Serbia and Kosovo: S/RES/1244 (1999)",-,42,0,0,0,0,0,0,,0
1987,Somalia,-,60162,0,0,0,0,0,0,,0
1987,Spain,-,60,0,0,0,0,0,0,,0
1987,"Viet Nam",-,325717,0,0,0,0,0,0,,0
1987,Sudan,-,253166,0,50,0,0,0,0,,0
1987,"Syrian Arab Rep.",-,20,0,0,0,0,0,0,,0
1987,"United Rep. of Tanzania",-,2000,0,0,0,0,0,0,,0
1987,Togo,-,5,0,0,0,0,0,0,,0
1987,Tunisia,-,6,0,0,0,0,0,0,,0
1987,Türkiye,-,1085,0,0,0,0,0,0,,0
1987,Uganda,-,111071,0,83950,0,0,0,0,,0
1987,Uruguay,-,39,0,0,0,0,0,0,,0
1987,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1987,Yemen,-,70000,0,0,0,0,0,0,,0
1987,Zimbabwe,-,3830,0,0,0,0,0,0,,0
1987,Stateless,-,37032,0,0,0,0,0,0,,0
1987,Tibetan,-,14800,0,0,0,0,0,0,,0
1987,"Unknown ",-,2227318,0,800,0,0,0,0,,0
1988,Afghanistan,-,5622982,0,660,0,0,0,0,,0
1988,Albania,-,358,0,0,0,0,0,0,,0
1988,Algeria,-,5,0,0,0,0,0,0,,0
1988,Angola,-,407566,0,1340,0,0,0,0,,0
1988,Egypt,-,14,0,0,0,0,0,0,,0
1988,Argentina,-,46,0,0,0,0,0,0,,0
1988,Armenia,-,300,0,0,0,0,0,0,,0
1988,Burundi,-,190153,0,53000,0,0,0,0,,0
1988,Benin,-,50,0,0,0,0,0,0,,0
1988,Bangladesh,-,5,0,0,0,0,0,0,,0
1988,Bulgaria,-,898,0,0,0,0,0,0,,0
1988,Cambodia,-,97758,0,360,0,0,0,0,,0
1988,"Central African Rep.",-,170,0,0,0,0,0,0,,0
1988,Chad,-,130790,0,4230,0,0,0,0,,0
1988,China,-,265,0,0,0,0,0,0,,0
1988,Chile,-,608,0,0,0,0,0,0,,0
1988,"Dem. Rep. of the Congo",-,103537,0,50,0,0,0,0,,0
1988,Colombia,-,35,0,0,0,0,0,0,,0
1988,Cuba,-,3874,0,0,0,0,0,0,,0
1988,Cyprus,-,11,0,0,0,0,0,0,,0
1988,Czechia,-,5649,0,0,0,0,0,0,,0
1988,Eritrea,-,133,0,0,0,0,0,0,,0
1988,Ethiopia,-,1513307,0,7080,0,0,0,0,,0
1988,Palestinian,-,5014,0,0,0,0,0,0,,0
1988,Ghana,-,4769,0,0,0,0,0,0,,0
1988,Guinea-Bissau,-,4999,0,0,0,0,0,0,,0
1988,Greece,-,6,0,0,0,0,0,0,,0
1988,Grenada,-,9,0,0,0,0,0,0,,0
1988,Guatemala,-,53753,0,1900,0,0,0,0,,0
1988,Guinea,-,50,0,0,0,0,0,0,,0
1988,Haiti,-,4699,0,670,0,0,0,0,,0
1988,Hungary,-,3887,0,0,0,0,0,0,,0
1988,India,-,10,0,0,0,0,0,0,,0
1988,Indonesia,-,9301,0,450,0,0,0,0,,0
1988,"Iran (Islamic Rep. of)",-,58259,0,1100,0,0,0,0,,0
1988,Iraq,-,508468,0,44000,0,0,0,0,,0
1988,Israel,-,5,0,0,0,0,0,0,,0
1988,Jordan,-,7,0,0,0,0,0,0,,0
1988,"Lao People's Dem. Rep.",-,135866,0,270,0,0,0,0,,0
1988,Liberia,-,30,0,0,0,0,0,0,,0
1988,Libya,-,659,0,0,0,0,0,0,,0
1988,Lebanon,-,439,0,0,0,0,0,0,,0
1988,"Sri Lanka",-,3388,0,100,0,0,0,0,,0
1988,Malawi,-,5,0,0,0,0,0,0,,0
1988,Morocco,-,5,0,0,0,0,0,0,,0
1988,Mozambique,-,921237,0,16340,0,0,0,0,,0
1988,Myanmar,-,7,0,0,0,0,0,0,,0
1988,Namibia,-,76591,0,160,0,0,0,0,,0
1988,Nicaragua,-,86563,0,10760,0,0,0,0,,0
1988,Nigeria,-,15,0,0,0,0,0,0,,0
1988,Pakistan,-,274,0,0,0,0,0,0,,0
1988,Panama,-,47,0,0,0,0,0,0,,0
1988,Peru,-,5,0,0,0,0,0,0,,0
1988,Philippines,-,90000,0,0,0,0,0,0,,0
1988,Poland,-,23266,0,0,0,0,0,0,,0
1988,Romania,-,20247,0,0,0,0,0,0,,0
1988,"South Africa",-,24906,0,50,0,0,0,0,,0
1988,"Russian Federation",-,33636,0,0,0,0,0,0,,0
1988,Rwanda,-,327540,0,0,0,0,0,0,,0
1988,"El Salvador",-,166393,0,3480,0,0,0,0,,0
1988,"Serbia and Kosovo: S/RES/1244 (1999)",-,99,0,0,0,0,0,0,,0
1988,Senegal,-,5,0,0,0,0,0,0,,0
1988,Seychelles,-,49,0,0,0,0,0,0,,0
1988,Singapore,-,8,0,0,0,0,0,0,,0
1988,"Sierra Leone",-,8,0,0,0,0,0,0,,0
1988,Somalia,-,351993,0,0,0,0,0,0,,0
1988,"Viet Nam",-,440379,0,0,0,0,0,0,,0
1988,Sudan,-,347309,0,1320,0,0,0,0,,0
1988,"Syrian Arab Rep.",-,881,0,0,0,0,0,0,,0
1988,"United Rep. of Tanzania",-,5,0,0,0,0,0,0,,0
1988,Togo,-,5,0,0,0,0,0,0,,0
1988,Tunisia,-,7,0,0,0,0,0,0,,0
1988,Türkiye,-,150,0,0,0,0,0,0,,0
1988,Uganda,-,21975,0,85160,0,0,0,0,,0
1988,Uruguay,-,33,0,0,0,0,0,0,,0
1988,"Western Sahara",-,165000,0,0,0,0,0,0,,0
1988,Yemen,-,77000,0,0,0,0,0,0,,0
1988,Zimbabwe,-,629,0,490,0,0,0,0,,0
1988,Stateless,-,36578,0,0,0,0,0,0,,0
1988,Tibetan,-,15800,0,0,0,0,0,0,,0
1988,"Unknown ",-,2246249,0,1670,0,0,0,0,,0
1989,Afghanistan,-,5643989,0,920,0,0,0,0,,0
1989,Albania,-,367,0,0,0,0,0,0,,0
1989,Algeria,-,5,0,0,0,0,0,0,,0
1989,Angola,-,408692,0,6230,0,0,0,0,,0
1989,Egypt,-,13,0,0,0,0,0,0,,0
1989,Argentina,-,103,0,0,0,0,0,0,,0
1989,Burundi,-,191441,0,80,0,0,0,0,,0
1989,Benin,-,60,0,0,0,0,0,0,,0
1989,Bangladesh,-,5,0,0,0,0,0,0,,0
1989,"Bolivia (Plurinational State of)",-,26,0,0,0,0,0,0,,0
1989,Botswana,-,5,0,0,0,0,0,0,,0
1989,Brazil,-,6,0,0,0,0,0,0,,0
1989,Bulgaria,-,869,0,0,0,0,0,0,,0
1989,Cambodia,-,75725,0,670,0,0,0,0,,0
1989,"Central African Rep.",-,310,0,0,0,0,0,0,,0
1989,Chad,-,125863,0,4920,0,0,0,0,,0
1989,China,-,413,0,0,0,0,0,0,,0
1989,Chile,-,1201,0,0,0,0,0,0,,0
1989,Cameroon,-,60,0,0,0,0,0,0,,0
1989,"Dem. Rep. of the Congo",-,100786,0,3210,0,0,0,0,,0
1989,Comoros,-,5,0,0,0,0,0,0,,0
1989,Colombia,-,65,0,0,0,0,0,0,,0
1989,Cuba,-,7680,0,0,0,0,0,0,,0
1989,Cyprus,-,11,0,0,0,0,0,0,,0
1989,Czechia,-,5790,0,0,0,0,0,0,,0
1989,Eritrea,-,43,0,0,0,0,0,0,,0
1989,Ethiopia,-,1474919,0,6300,0,0,0,0,,0
1989,Palestinian,-,8041,0,0,0,0,0,0,,0
1989,Ghana,-,4716,0,0,0,0,0,0,,0
1989,Guinea-Bissau,-,5001,0,0,0,0,0,0,,0
1989,Greece,-,6,0,0,0,0,0,0,,0
1989,Grenada,-,5,0,0,0,0,0,0,,0
1989,Guatemala,-,45413,0,1210,0,0,0,0,,0
1989,Guinea,-,50,0,0,0,0,0,0,,0
1989,Haiti,-,3344,0,490,0,0,0,0,,0
1989,Honduras,-,5,0,0,0,0,0,0,,0
1989,Hungary,-,4359,0,0,0,0,0,0,,0
